year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous
2014,19,IA,011,BENTON,185.4,0.7585333671178532,0.859272234047072,219.83358921924471,51.79889420221469,21.472135495447244,20.45906859150313,26.86485001829905,26.07725446890693,16.08041860515196,14.841899556977092,0.3647539429729861,0.3243306449769035,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2172912921366284
2015,19,IA,011,BENTON,187.5,0.7599539715955167,0.8885473927716876,247.03856698852272,95.55377829202986,20.712407785310457,22.162799774580183,26.03523322740515,27.541412704730096,15.390571035078526,16.78517931114564,0.3589785304286144,0.3417464923596255,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.1867314763899931
2016,19,IA,011,BENTON,199.9,0.8310645465735749,0.8857465610509079,175.17761595758452,113.52934968523752,22.458886675035256,22.57577637723636,29.00863766137018,27.65460222021638,15.910134163761684,17.497932267411244,0.3089107815095748,0.2974107845286212,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2079225190545097
2017,19,IA,011,BENTON,215.3,0.7759966970128781,0.8750735594322193,99.64438424066104,71.35938247398371,21.681238674021888,23.09531605781359,28.487106884880316,29.259291207832963,14.876362738924705,16.932353121780544,0.293166409430376,0.2955501837271231,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2244269183633227
2018,19,IA,011,BENTON,214.6,0.8162843810655219,0.8793762179488862,150.8845086871391,71.51820646939585,22.597218833556727,22.330301724272825,28.167003724387893,28.392464095730737,17.02844769730852,16.269140843773872,0.3384679050038404,0.2733173880521582,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2048487009939953
2019,19,IA,011,BENTON,197.6,0.6659027138631404,0.8594696078235956,102.19710869330896,43.58420031316243,20.564754868611775,24.207501260137892,26.08960643615699,29.99994119843244,15.0400029445547,18.415161170846037,0.3536852128144228,0.276233613868996,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2240568703990636
2020,19,IA,011,BENTON,144.8,0.6871057481405386,0.8820686128441634,235.6868030601748,67.53588524443808,21.90912527465973,23.98987051928227,27.58898206237208,29.65197603649938,16.229366157219268,18.32786837036176,0.3514357762245382,0.3372882709361888,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2544181869953943
2021,19,IA,011,BENTON,211.7,0.7439414081314836,0.8792977399251843,106.68245846282429,49.26564987739366,23.30241347992835,23.338033804737044,29.724768480113926,29.117633602388555,16.82036101759402,17.558575586077662,0.2706351044294152,0.2926749770310821,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2084998731076522
2022,19,IA,011,BENTON,221.7,0.7155464941969878,0.8829235896058271,123.51239361027544,94.94095175923869,22.12057858161142,23.28943875732055,28.666906838093063,29.093632476411248,15.574391739881808,17.4853868954197,0.3186684814770494,0.2445378943629996,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.1663840276244057
2023,19,IA,011,BENTON,199.7,0.7606623997881294,0.8822773948436622,72.96085827280635,60.41645433684856,21.6408574637565,22.47150075737988,28.75867803216102,29.12605532628995,14.523177649187884,15.81708737006385,0.1857534784944447,0.209492232892879,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.208695639255466
2024,19,IA,011,BENTON,238.6,0.771044763162809,0.8785626631386493,89.38724160651081,206.37780564442056,22.648791589963096,22.320610934693864,28.55365319858382,27.606499943580346,16.743929855040495,17.03472216025223,0.3351883592151459,0.3473560939082392,3.559064118197699,62.79250077876972,23.548051959995465,24.26181802848335,23.74631923616371,267.92633734950647,3.1743347340593924,0.2663868810360815
2010,19,IA,013,BLACK HAWK,170.4,0.8093147490206564,0.8688399061208828,248.6601442091129,272.7844953605407,21.450764081584666,23.4810982802119,26.702655595196426,28.559706269143305,16.199862138072167,18.403502653415966,0.3855479209328156,0.3633025723337802,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3308280131591984
2011,19,IA,013,BLACK HAWK,186.1,0.6947335613707176,0.8694139220433612,110.24882066048824,131.65848083128313,20.949692394542367,24.88493611511056,26.064340178014607,30.341182787152867,15.8360333256888,19.429692101967177,0.3656333656458844,0.2853862975426462,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3494176310544959
2012,19,IA,013,BLACK HAWK,126.4,0.7551796318364307,0.7909809018522044,50.98793406280195,53.26667523404399,21.873335340290915,25.803720987839952,28.27869923690044,32.465054302676435,15.468971247963228,19.143395557730376,0.257770267242936,0.18235067265581,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.4197259877277567
2013,19,IA,013,BLACK HAWK,166.1,0.5870123432740217,0.8240409138730301,131.8717523178209,80.084107651098,20.535545875055117,22.337770767264097,25.495143266282764,28.31647043500695,15.576929315218903,16.36005453617525,0.383628372619954,0.2589813810084299,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.4182133142715483
2014,19,IA,013,BLACK HAWK,165.2,0.7329934954682816,0.8426873060080453,248.80085912525897,35.456431813295175,21.211382010098937,20.211353527808978,26.625678870557607,25.8524723285488,15.798091330523665,14.571244790890134,0.3610560445013244,0.3248504647003304,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.352405091823803
2015,19,IA,013,BLACK HAWK,192.9,0.7678498715223592,0.8884446120018554,146.18797970916694,94.8075772617056,20.6554693400046,21.913379110632935,25.970996581355543,27.2742690944544,15.340941692639014,16.553528186044694,0.3574319005536345,0.3244601936563834,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3408418304604119
2016,19,IA,013,BLACK HAWK,206.4,0.8047144875377278,0.8743693931316341,198.93301071237804,134.01263053298496,22.201280769499753,22.443066026120754,28.407736084319367,27.378674645371547,15.99581207751442,17.50845129375646,0.3019340347076831,0.2941896880314076,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3623086933976684
2017,19,IA,013,BLACK HAWK,209.2,0.7737684349084355,0.8684912452418907,133.0118210057978,80.57888927769602,21.623016713659585,22.820182734336203,28.220993627655044,28.6017329720792,15.026048129539893,17.039613267751637,0.2807377149065941,0.316376396806002,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.4030520243693657
2018,19,IA,013,BLACK HAWK,206.2,0.7873442722868362,0.8698228767380398,171.23481033373852,89.54677228764952,22.361586525868972,22.13517903968737,27.781773867237735,27.959282911746516,16.942408102470708,16.312065400082876,0.3575860686014929,0.2864739439082859,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3889463482680623
2019,19,IA,013,BLACK HAWK,205.1,0.6988529907639712,0.8647615649780596,117.10542000143296,50.11642332889834,20.589364380920564,24.22079013591122,26.119112327472006,29.749798679609817,15.059715969977653,18.69188517262568,0.3578865469375529,0.3031648042337194,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3828543367440868
2020,19,IA,013,BLACK HAWK,169.8,0.6722320258109126,0.8658895509973585,258.63859571764254,71.37071547018509,22.376165252288377,24.2810393165963,28.027591916656757,29.993783931588048,16.724837205501725,18.568392522307544,0.3527900942925817,0.3330482823949998,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.4288805031272063
2021,19,IA,013,BLACK HAWK,193.6,0.7207899094995058,0.8549118131334759,64.56002881803762,59.21790717915726,23.668569240670298,23.2166864771368,30.10513777681987,28.87129382782879,17.18505651765407,17.562220971330824,0.2635375441551559,0.284565624419454,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.4235172784007944
2022,19,IA,013,BLACK HAWK,202.4,0.6598780832434774,0.8747430011477393,143.62498640480527,121.06211017518194,21.885676404880225,23.189551170442357,28.18839304148455,28.699855883389795,15.583099574018378,17.67938699054122,0.3273803009538806,0.245852040032209,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3195452966639032
2024,19,IA,013,BLACK HAWK,205.9,0.75657443083845,0.8560357181744849,133.5482777578554,164.12511037268567,22.456773817782025,22.229477091348933,28.181468343439647,27.2790223912976,16.732079179991974,17.179931626271095,0.3344073591210211,0.3462087293079293,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.365570920100665
2025,19,IA,013,BLACK HAWK,207.2,0.7741579108853189,0.8860475854904686,155.5939662487835,259.25549026335034,22.716282420658544,23.838626268554513,28.552615353586383,29.070732451524695,16.879949405166116,18.606505326512675,0.3235772284119177,0.3450598856224926,3.809959868505049,63.31209681410038,22.810051140317192,31.452942171914746,23.702018304458008,280.45759089102836,3.069323440584586,0.3361550417688146
2010,19,IA,015,BOONE,162.5,0.8244962078735417,0.863613672476795,251.2421070639756,208.44778801726423,21.61836397630802,23.77357543322384,27.17997675265347,28.799476797717908,16.057733089156326,18.74864877863954,0.3788209989384352,0.3627837736651997,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3768673697930187
2011,19,IA,015,BOONE,182.5,0.7546934254227528,0.8750336307567241,122.3079627048716,75.28405632873644,20.85198462087296,25.271730963616506,25.832935178409652,30.44477001255445,15.872053634471513,20.09967584031551,0.3765421523016656,0.2506570321407912,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3946438635936651
2012,19,IA,015,BOONE,147.1,0.8289011605574136,0.8281665076112898,63.74151651227663,42.45400048270676,22.48475951673825,26.157431344407527,28.66682527420495,32.95800967594699,16.303692127957497,19.35783728865035,0.2697824995606627,0.1555995810287858,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.447736349113517
2013,19,IA,015,BOONE,154.2,0.5966822080298722,0.8373722847487423,88.05320712426811,23.862622614205364,20.698996791157334,22.62235992336718,25.837468345013228,28.797085011721023,15.56153373664868,16.448658910131382,0.3684466248950194,0.2043247421226766,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.4666093131865396
2014,19,IA,015,BOONE,180.9,0.8219767244646053,0.8604234181655773,189.86758610689208,67.0886353593151,21.07465577821154,20.244721144621323,26.56749366932301,25.7957842731031,15.58281486763368,14.694622839516835,0.368345835614266,0.2942980327001197,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3983716090269102
2015,19,IA,015,BOONE,192.3,0.772960137496112,0.8914957576162589,206.1556405732747,140.8921150399618,20.952223907696144,22.107221281250386,26.186318977616992,27.364726477069784,15.719153354371874,16.85072583769565,0.357380590349236,0.3319938522043468,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3895996507221213
2016,19,IA,015,BOONE,208.4,0.8103504130033854,0.8854408180611454,33.42285874310266,176.9021293044502,23.26677646898,22.782585069410164,29.848238047455933,27.99965539608922,16.68629206590667,17.56652894875866,0.2994211582627739,0.2905278843795396,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.4156970335094208
2017,19,IA,015,BOONE,192.4,0.8053328391709055,0.8502959343316313,73.80787859786723,35.38380630902242,22.331385484401768,24.159471437801283,28.99011449087092,30.242654256924503,15.673658914165587,18.077287714410904,0.2678087211510436,0.2044579612236848,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.41964794413189
2018,19,IA,015,BOONE,193.7,0.809713741601299,0.8662609227019141,252.3610114381968,57.51719710595589,22.96879498637484,22.992192464801793,28.266797090058752,28.805607701326792,17.671777742543085,17.179755792929267,0.3545077728024431,0.2861160215452312,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3293473438367292
2019,19,IA,015,BOONE,194.8,0.7660721664935844,0.8678421946065492,110.34917713893395,143.68910624543915,20.859078366470932,23.722791354533857,26.541526034460468,29.180935487821348,15.17673425748597,18.264750189477137,0.337341682867842,0.2459131931939353,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3235878580804286
2020,19,IA,015,BOONE,160.7,0.7848423187012431,0.8759363243102674,53.65226768937134,52.89304292585136,23.158247039522028,24.294225083761972,28.944267501890383,30.34618716042668,17.372324996105807,18.242367927942823,0.3235519773932904,0.2744455176828163,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.3921629284616558
2021,19,IA,015,BOONE,208.4,0.7487232048786745,0.8832840160480372,55.929295073774185,98.21828009008578,23.56314625100807,23.108585870603378,30.245767951478857,29.04483650053271,16.85202593570549,17.172478836557914,0.2501312789111756,0.2733063233634502,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.2969108598820395
2022,19,IA,015,BOONE,202.4,0.6783547438920888,0.8717875448116369,160.62167497581737,92.84642184668684,22.416248567560412,23.631637394313312,28.52595782165765,29.31981120072479,16.3066810209829,17.943604329110666,0.3378468617481008,0.280366209198555,3.431512160750514,63.08199299125109,24.348283387877135,33.720770430990974,23.665496696627685,322.0265223889219,3.748332495577971,0.2190593241416142
